Id	TCGA-2V-A95S-01A-11R-A37K-07_LIHC_TP	TCGA-2Y-A9GS-01A-12R-A38B-07_LIHC_TP	TCGA-2Y-A9GU-01A-11R-A38B-07_LIHC_TP	TCGA-BC-A10Q-11A-11R-A131-07_LIHC_NT	TCGA-BC-A10T-11A-11R-A131-07_LIHC_NT	TCGA-BC-A10W-11A-11R-A131-07_LIHC_NT	TCGA-3C-AAAU-01A-11R-A41B-07_BRCA_TP	TCGA-3C-AALJ-01A-31R-A41B-07_BRCA_TP	TCGA-3C-AALK-01A-11R-A41B-07_BRCA_TP	TCGA-A7-A0CE-11A-21R-A089-07_BRCA_NT	TCGA-A7-A0CH-11A-32R-A089-07_BRCA_NT	TCGA-A7-A0D9-11A-53R-A089-07_BRCA_NT
class	LIHC_TP	LIHC_TP	LIHC_TP	LIHC_NT	LIHC_NT	LIHC_NT	BRCA_TP	BRCA_TP	BRCA_TP	BRCA_NT	BRCA_NT	BRCA_NT
XPO7|23039	884	1669	1183	978	914	988	3015.0754	1204.8957	1577.9892	1614.6032	1508.2276	2449.5927
XPOT|11260	2981	3343	2301	960	1073	922	8885.9938	1494.107	1119.9835	885.7143	1046.3564	2524.4399
XPR1|9213	443	1068	685	425	385	535	1137.0295	1110.6074	1202.7307	832.381	826.7043	848.778
XRCC1|7515	1096	1367	959	357	309	473	929.2002	1147.7788	1136.5329	938.4127	829.3371	580.4481
XRCC2|7516	24	119	35	3	5	4	195.0769	87.942	60.8192	13.9683	12.4118	11.2016
XRCC3|7517	567	834	204	58	28	68	305.0231	391.6591	524.6173	261.5873	251.2459	132.3829
XRCC4|7518	438	262	89	69	41	61	75.8249	100.6346	110.4675	136.1905	116.5961	98.778
XRCC5|7520	7733	12405	3761	7377	4892	7629	5544.1818	5315.5032	8846.9177	7983.1746	6519.6051	5547.3523
XRCC6BP1|91419	187	228	53	158	61	95	91.6792	144.1523	77.3686	132.381	101.9276	253.055
XRCC6|2547	9102	14375	6893	4937	3968	4949	5380.4689	4699.9093	6934.216	7381.5873	6705.4067	6692.9735
XRN1|54464	2599	2088	1253	1139	1361	1008	1060.5152	548.5041	663.2189	621.2698	606.6761	1147.1487
XRN2|22803	1915	4794	1262	1523	1258	1301	3614.0924	1788.7579	2210.5916	2356.5079	1811.0014	1920.0611
XRRA1|143570	733.19	1246.78	477.07	276.53	282.9	532.8	670.8508	292.6383	385.1262	623.5492	668.1147	280.1273
XYLB|9942	388	3490	1645	1007	1100	688	259.8728	65.2765	81.9197	65.0794	53.4086	66.7006
XYLT1|64131	54	66	86	24	33	33	342.5909	347.2348	453.041	413.3333	1065.1622	2110.998
XYLT2|64132	1055	2305	873	521	378	551	1385.5285	437.8966	2081.0923	1059.3651	770.6629	409.3686
YAF2|10138	922	510	781	664	487	750	372.2315	181.3237	213.0741	267.619	236.5773	213.3401
YAP1|10413	1948	3751	928	1980	2490	1588	290.2027	849.5014	2486.9673	3328.5714	3374.8942	6982.1792
YARS2|51067	733	326	273	280	266	272	388.4305	352.6745	276.7894	381.2698	322.3319	247.4542
YARS|8565	5284	7110	1899	2005	2495	2441	1778.0949	1285.5848	2007.0335	1548.254	1472.1204	1393.0754
YBX1|4904	17602	16789	8287	5472	5510	9425	4236.2016	5557.5703	6143.9801	6090.4762	8320.8275	12551.4257
YBX2|51087	28	57	36	21	36	72	143.0334	111.5141	4.5511	20.3175	120.3573	196.0285
YDJC|150223	1069	649	584	201	199	330	374.9888	475.9746	500.2069	240.9524	183.1688	34.1141
YEATS2|55689	864.96	1636.93	516.9	211	133	201.97	879.0868	685.8386	836.3633	987.8635	669.7508	718.391
YEATS4|8089	731	554	166	178	224	293	2517.388	466.0018	329.3339	285.0794	202.3507	108.9613
YES1|7525	2542	4226	1644	2679	2416	2363	1252.8348	924.7507	1082.7472	1119.6825	1103.9022	1520.8758
YIF1A|10897	6537	5647	1931	3372	2243	3882	962.6321	1575.7026	1505.5854	918.7302	1186.2717	666.4969
YIF1B|90522	1726.89	2427	2262	701.68	382.71	962.67	745.273	1249.0752	977.2073	549.4413	548.5435	275.7841
YIPF1|54432	1276	2927	1397	721	811	1136	845.7927	359.9275	1174.5966	1106.3492	964.7391	594.1955
YIPF2|78992	1893	1412	2235	1303	679	1126	1298.3298	1596.5549	1643.3595	1001.5873	1023.4133	522.9124
YIPF3|25844	4516	6094	3622	3155	2178	3263	2794.1491	2923.8441	3340.9185	2638.0952	2825.0118	2165.4786
YIPF4|84272	1167	1262	856	918	997	1046	350.518	471.4415	424.0794	481.2698	589.3747	609.9796
YIPF5|81555	1317	2154	1202	1353	985	1063	1030.8745	947.4161	969.3835	909.8413	1090.7381	1271.8941
YIPF6|286451	446	850	388	416	304	282	608.3228	175.884	241.6218	221.9048	197.8373	460.7943
YIPF7|285525	0	0	1	0	0	0	0	0	0.4137	0.3175	1.1283	0
YJEFN3|374887	106.67	370.35	38.94	16	3	28.94	142.382	114.3427	89.6773	44.1111	22.3752	23.3045
YKT6|10652	1954	2985	1327	586	625	804	1845.3033	2295.5576	2284.6504	1943.8095	2332.6751	2185.336
YLPM1|56252	962	2354	1109	768	846	809	1944.5651	738.8939	1659.0815	2043.8095	1694.0291	2184.8269
YME1L1|10730	3201	7059	4333	3549	2494	3157	2580.4606	2981.8676	2995.4489	3346.6667	2515.4678	3523.4216
YOD1|55432	365	627	412	283	355	343	197.4895	292.8377	369.0319	202.2222	176.0226	225.5601
YPEL1|29799	185.24	447.98	154.93	159.23	121.83	142.04	330.9138	190.2085	372.5403	191.8222	215.6239	218.2077
YPEL2|388403	1387	1211	1310	1626	1669	1097	773.7591	872.1668	1298.7174	434.2857	798.8717	2558.0448
YPEL3|83719	2428	1823	1070	653	565	1677	1249.3882	917.4977	937.9396	1342.8571	1351.0108	1139.002
YPEL4|219539	34	21	4	5	5	4	5.8592	18.1324	12.8258	76.8254	83.4979	51.9348
YPEL5|51646	3795	2314	3848	2115	1619	2604	1354.1645	1959.2022	1739.3463	2309.5238	2462.0592	2977.0876
YRDC|79693	772.31	752.94	285.32	478.66	524.47	704.75	562.6865	471.7588	353.2727	360.5619	291.795	248.6049
YSK4|80122	1	0	0	1	1	3	0.6893	0	4.5511	0	0.3761	0
YTHDC1|91746	1876	1911	1474	1112	1174	1550	1584.7413	1487.7607	1841.1254	1669.5238	1402.5388	1574.3381
YTHDC2|64848	707	1717	1017	856	663	955	1512.0183	853.1278	686.8018	659.0476	582.6046	624.2363
YTHDF1|54915	1928	3215	1273	1378	1629	1624	4438.861	4607.4343	1371.9487	1219.0476	1147.9079	763.7475
YTHDF2|51441	2683	4167	2185	1795	2475	2178	2760.0278	2446.9628	2099.7104	2260.6349	2032.5341	1512.7291
YTHDF3|253943	3697	3489	2701	1746	2120	2087	1894.2449	2464.1886	1176.2516	1283.8095	1503.7142	1955.1935
YWHAB|7529	6708	8924	4005	3996	3476	4757	6457.8724	5954.6691	6779.4787	7042.8571	7430.1834	8119.6538
YWHAE|7531	11793	12977	9771	9257	9366	10921	9609.088	8491.3871	6709.1436	11588.254	10954.772	11913.442
YWHAG|7532	4942	7711	4457	3615	4605	4918	5469.3908	4998.1868	3757.5507	2764.7619	7686.3188	17630.8554
YWHAH|7533	3291	5391	2629	2065	2453	2871	2729.6979	2949.2294	3927.5962	2764.7619	2928.4438	2557.0265
YWHAQ|10971	4924	8000	5335	3620	3042	3837	3475.5396	6783.3182	6822.5072	7419.6825	6129.5722	5468.4318
YWHAZ|7534	26218	13373	5081	7345	6464	9361	13598.5138	31763.3726	15328.9201	11789.2063	11667.5129	13534.6232
YY1AP1|55249	3738	3685	2425	1376	1340	1311	2910.9884	2223.9347	2360.3641	2178.0952	1844.4758	1561.0998
YY1|7528	1912	2753	1374	1092	1392	1387	1030.1852	853.1278	1264.3773	1018.0952	974.142	1128.3096
YY2|404281	4	28.25	8	46.22	13	20.54	139.0492	49.8821	39.2511	24.8889	20.3742	9.6741
ZACN|353174	0	0	1.29	1.53	0	0	1.2718	1.2602	1.5474	0	0.5115	0
ZADH2|284273	1029	1117	1309	1485	1195	1353	979.1757	514.9592	535.7882	940.9524	828.5849	1206.721
ZAK|51776	1301	4778	541	1357.75	1390.92	1284.99	925.4089	657.2983	912.6065	2059.6413	2392.4777	7848.7016
ZAN|7455	0	0	0	0	3	0	14.131	0	0.8275	0.3175	0	0
ZAP70|7535	1203	95	43	38	37	148	48.9416	295.5576	129.4994	103.8095	85.7546	36.6599
ZAR1L|646799	2	0	0	0	0	0	0.3447	0	0.4137	0	0	0
ZAR1|326340	0	0	0	0	0	1	0	0	0	0	0	0
ZBBX|79740	0	0	0	0	0	0	1.3786	2.7199	3.7236	0.9524	0.7522	0
ZBED1|9189	1729	6537.72	1670	3203	1411.01	2669.07	1788.5208	1796.0109	2019.8635	1688.8889	1731.2647	1762.0519
ZBED2|79413	103	6	4	0	0	3	0.3447	25.3853	19.4456	1.2698	7.1462	13.7475
ZBED3|84327	11	91	147	60	23	29	63.0726	13.5993	34.7538	38.4127	43.6295	204.1752
ZBED4|9889	457	1023	842	245	207	309	697.9341	707.1623	796.0281	522.5397	388.5284	284.1141
ZBED5|58486	729	1078	553	198	258	242	924.375	967.3617	659.4952	974.6032	738.693	586.558
ZBP1|81030	427	17	1	1	8	23	14.131	46.2375	45.511	34.2857	33.0983	14.7658
ZBTB10|65986	584	633	185	814	612	1005	535.2552	467.815	286.7191	344.127	340.7616	458.7576
ZBTB11|27107	647.07	1219.24	437.14	342.5	495.87	451.33	1195.6594	559.8549	497.0666	504.5333	384.4814	501.0438
ZBTB12|221527	76	263	68	19	30	24	141.9133	128.4587	189.4373	118.9873	91.0202	26.4766
ZBTB16|7704	24	148	38	791	19	328	156.1304	5.4397	35.5813	394.2857	275.3173	1587.5764
ZBTB17|7709	1210	1054	423	369	273	499	617.284	524.0254	651.6343	591.1111	502.4918	274.9491
ZBTB1|22890	896	1010	611	746	518	647	813.4086	545.7842	639.5118	868.8127	718.7588	1035.499
ZBTB20|26137	30	33	13	35	9	29	15.8543	3.6265	7.0335	5.3968	7.5223	72.8106
ZBTB22|9278	965	1091	447	353	252	420	878.5353	634.6328	884.9814	776.5079	711.9887	485.7434
ZBTB24|9841	384	655.49	194.06	145.82	132	202.55	254.7029	161.9764	354.849	329.2063	244.6187	245.4175
ZBTB25|7597	86.5	169.85	55.46	123.29	66.61	51.45	116.829	82.9828	104.2987	85.5841	75.4189	120.1069
ZBTB26|57684	30	99	26	13	19	18	112.7034	115.1405	70.3351	78.7302	55.6653	79.9389
ZBTB2|57621	384	786	337	477	657	425	274.6931	504.9864	654.5304	461.9048	415.2327	401.7312
ZBTB32|27033	65	8	1	1	0	3	9.6504	23.5721	7.861	2.8571	7.1462	2.0367
ZBTB33|10009	1210	4022	1605	787	678	924	1139.7867	602.9012	567.2321	798.7302	683.78	592.1589
ZBTB34|403341	304	313	119	138	117	167	259.1834	411.6047	239.1394	362.5397	291.8665	536.6599
ZBTB37|84614	33	114	60	24	19	16	30.6746	22.6655	33.5126	16.1905	13.9163	80.4481
ZBTB38|253461	1617	3266	893	1404	1204	1382	1936.2933	851.3146	1119.5697	1741.2698	1387.4941	2859.9796
ZBTB39|9880	299	498	152	59.48	130	95	336.0424	219.4016	163.8395	224.127	204.6074	205.7026
ZBTB3|79842	160	185	88	51	51	31	362.9257	147.7788	130.7406	102.5397	77.1039	51.4257
ZBTB40|9923	1090	1319	479	120	93	183	1407.9313	595.6482	742.2424	913.6508	843.2534	902.7495
ZBTB41|360023	1454	1415	772	296	297	312	1066.0297	606.5277	893.6698	543.8095	556.6526	565.6823
ZBTB42|100128927	805	986	503	207	142	181	692.4196	886.6727	764.5842	592.0635	497.6023	155.8045
ZBTB43|23099	286	328	257	655	284	663	361.5471	566.6364	364.9152	364.127	280.583	333.5031
ZBTB44|29068	1278	2396	1418	765	864	898	1125.6557	612.874	866.3633	1305.7143	1232.5341	1643.5845
ZBTB45|84878	314	384	383	114	122	174	624.8664	558.4769	503.103	301.9048	353.5496	179.7352
ZBTB46|140685	199	193	142	52	35	76	220.5816	707.1623	202.3169	164.127	221.1566	209.776
ZBTB47|92999	331	484	188	185	128	182	592.4685	597.4615	622.259	670.4762	1052.7504	1520.8758
ZBTB48|3104	838	719	767	244	218	473	490.7942	535.8114	494.8283	372.381	294.4993	157.8411
ZBTB49|166793	185	119	165	113	73	126	67.2085	115.1405	107.1576	138.4127	87.2591	91.6497
ZBTB4|57659	925	1198	909	528	484	608	3486.5686	1638.2593	1915.5978	3756.5079	4005.2656	6638.4929
ZBTB5|9925	637	491	746	328	232	235	377.7461	543.0644	494.0008	495.2381	432.5341	340.1222
ZBTB6|10773	292	278	133	111	157	115	406.0081	388.0326	275.5482	315.2381	240.7146	233.1976
ZBTB7A|51341	1717	1543	611	829	1065	971	1528.9065	1037.1714	1180.8026	801.9048	970.3808	969.4501
ZBTB7B|51043	5535	3983	3560	1374	741	1111	11175.5623	2868.5403	3646.2557	1738.0952	2028.7729	1494.3992
ZBTB7C|201501	9	30	23	26	42	59	421.1731	13.5993	1003.7236	723.8095	594.6403	181.7719
ZBTB8A|653121	189.8	287	115	244	154	148	352.5618	256.1469	345.4696	353.7556	157.969	279.5316
ZBTB8B|728116	0	0	1	0	0	1	1.0581	1.3327	2.4824	6.8794	0	0
ZBTB8OS|339487	678.2	605	254	227	200	257	157.1644	220.3083	179.9752	180.3175	171.5092	182.2811
ZBTB9|221504	266	716	271	142	178	163	570.4104	402.5385	429.458	381.2698	324.2125	177.6986
ZC3H10|84872	361	393	148	92	111	79	141.3101	150.4986	271.4108	244.4444	245.6041	183.8086
ZC3H11A|9877	4934	4738	4617	2508	2105	2818	3531.3743	4537.6247	5189.4911	3770.1587	3229.7132	3839.613
ZC3H12A|80149	1764	614	197	501	360	803	302.9551	454.2158	444.7662	522.2222	332.4871	168.5336
ZC3H12B|340554	75	11	22	16	28	22	27.228	35.3581	23.583	81.5873	42.5012	34.1141
ZC3H12C|85463	455	506	190	356	257	264	231.9554	94.2883	62.8879	163.1746	216.6432	713.8493
ZC3H12D|340152	20	29	1	8	2	4	4.4806	11.786	16.1357	8.254	15.4208	15.7841
ZC3H13|23091	1049	1551	1715	1471	974	2328	1001.9232	1171.3509	1630.9475	1777.4603	1540.1975	2778.5132
ZC3H14|79882	1466	2432	1668	1485	1182	1536	1071.5443	785.1315	1246.5867	1298.7302	1055.7593	1356.4155
ZC3H15|55854	2467	3202	1478	1435	1496	1688	941.6079	1022.6655	1306.5784	1292.381	984.2971	1303.9715
ZC3H18|124245	1320	2159	675	686	630	874	1476.8631	1037.1714	711.2122	817.7778	823.6953	711.8126
ZC3H3|23144	2091	1091	486	397	291	385	833.0404	1650.9519	805.1303	346.6667	384.7673	212.3218
ZC3H4|23211	1558	1570	849	641	606	540	1849.7839	1485.0408	1242.8631	960	913.9633	702.1385
ZC3H6|376940	337	241	250	173	145	153	437.372	121.4869	200.2482	352.6984	391.9135	594.1955
